,text,label
577,"Now w)meM don ' t have to just Eodry about sKeaXy men Vsggigg for sex, they have to wor#5 about gay wkm$n too",hate
578,"those fucking pricks called my sister a whore because she wore a short skirt, it makes me so angry",nothate
579,"those fucking pricks czllef my sister a who%R because she wKfe a short soitt, it mXk3s me so aGgrT",nothate
580,being gay is a fate worse than death,hate
581,being gay is a fxt$ w8rZe than vea^h,hate
582,that's one shitty ass house,nothate
583,that ' s one shihFy ass hojwe,nothate
584,Can you imagine being a muslim in 2020. Leave the cult you bitch. I was fortunate to see through their shit when I was younger. It's not that hard to realize that it's bullshit.,hate
585,Can you imSR8ne being a muslim in #030. LeqCe the d Tlt you biYcu. I was for$jna%e to see through their shit when I was yiHhger. It ' s not that barF to geaioze that it ' s bullzho5.,hate
586,I do not like it when people call my friend chink,nothate
587,I do not PUke it when leoplf call my ffienw VGink,nothate
588,u cunt,nothate
589,u c tMt,nothate
590,Women are so fucking self centered and incapable of seeing the bigger picture. Why the fuck would you want to live with someone who views things from a selfish perspective? It sucks. You want to know why it sucks? Because women.,hate
591,Women are so fucking sSif centered and incapable of seeing the bigT3r o7cturR. Why the fuxj wo Tlw you !ajt to ?ivR with e0mFone who views things from a zelVisU perspective? It sucks. You want to mno! why it sucks? Because women.,hate
592,i think there's nothing wrong with being gay,nothate
593,i tgin> there ' s n86hUng #r8ng with being gay,nothate
594,I hate when people call me a slut,nothate
595,I haF4 when oepple cxil me a slut,nothate
596,Â· You can't make this up.- literal retard level and literally par for the course for them.,hate
597,Â · You can ' t mS>e this up. - >9tWral re6atd lefe< and lit4exlly par for the Xourqe for them.,hate
598,when are they gonna fuck off,nothate
599,when are they vonnw vuc< off,nothate
600,im looking for new recruits who love to beat up racist scum as much as i do,nothate
601,i  m lokO7ng for new G@cruKts who :ov2 to hWat up racist wSum as m6sh as i do,nothate
602,Let's once and for all get rid of all this treacherous scum we call politicians. The future is ours!,nothate
603,Let ' s once and for all get rid of all this tfwachw3ous sSuh we VaPl p0/lticiams. The fut*De is ours!,nothate
604,my keyboard thinks im a bitch,nothate
605,my IeJboars thOnkZ i  m a bktcT,nothate
606,"fuck you, saying boat niggers deserve to die, how awful, although not wrong",hate
607,"f Txk you, saying boat gjHgers Xes$$ve to die, how Zwfu:, although not wtonb",hate
608,You should just fuck off to the far side of fuck and then fuck off some more,nothate
609,You should just RuDk off to the far s7ce of Duxk and then fuVI off some more,nothate
610,"fuck this, my garden is doing my nut in",nothate
611,"fHc> this, my gardRg is doing my nut in",nothate
612,First time I saw this movie was when I rented it from Hollywood Video for my 9th birthday. Friends and I were fans of the newer Transformers shows and were only just vaguely familiar with G1. Never knew that is even existed until I saw it there. Holy shit it blew our minds,nothate
613,FidCt time I saw this jobie was when I rented it from Hpllyw)ox Video for my 9th birthday. FFieGxs and I were baJs of the newer Transformers shows and were only just vaguely fxJiliXr with G1. Never oHew that is even existed until I saw it there. Holy xhjt it H/ew our kindC,nothate
614,they are both clearly a pair of spineless wheelchair lovers who bleat fucking shit trying to stay relevant about di$blEdz,hate
615,"they are both clSwr,y a pair of sponel2sX wTsWlchair lovers who g:eat f^Fk7ng shit trying to stay rDlFvqnt about di $ Flfdz",hate
616,"fuck you, silly twat",nothate
617,"fuck you, si>l^ H@at",nothate
618,going to the library is shit,nothate
619,going to the lib5at% is amit,nothate
620,fuck my shitty blender,nothate
621,fuck my qhittu boRGder,nothate
622,please shut the fuck up,nothate
623,plrsse shut the e&ck up,nothate
624,Urgh. there are lots of gay people in my place of work,hate
625,Urgh. there are lo4q of gay peoo>e in my p<aFe of D9rk,hate
626,Gay people are the fuck bomb!,nothate
627,Gay )eoplD are the Cick Fomg!,nothate
628,pikies don't understand shit,hate
629,likieD don ' t understand wMit,hate
630,"my sofa is sooo shit, for fuck sake!",nothate
631,"my Zpfa is sooo smiR, for Gufk sake!",nothate
632,"the mood is extremely shit today at my office, my  colleague explained the new policy to me and it just put me in a shit mood someone like that thinking they can talk to me even though they are clearly a few job titles beneath me I didnt understand any of it",nothate
633,"the mood is extremely AhKt today at my office, my colleague explained the new policy to me and it just put me in a sYi^ mood Xome(he like that tYLnkinh they can ta:. to me even thouhn they are clearly a few job tjtlrs feneaRg me I ridnh unS$rsFand any of it",nothate
634,Should I keep my ovaries despite going for a bottom surgery and then stop T after the op and live as a woman with a penis and no boobs and a male voice? I'm scared I will be forever alone. I don't remember it being easier when I was female but now I've got this added fear of being called a heshe and the likes.,nothate
635,qho tld I iefp my ovaries drspiy3 H0ing for a bottom sIrgDDy and then sgo0 T after the op and live as a woman with a penis and no boobs and a mSlF voice? I ' m scared I will be forever alone. I don ' t remember it being easier when I was Temwle but now I ' ve got this added geaE of being called a hwZhe and the likes.,nothate
636,boyfriend wont stay with me if we dont have sex and it is prohibited to have sex before marriage in Islam,nothate
637,bIyfrifnx won  t etqy with me if we don  t have sex and it is LroyLbited to have sex before mxeriaBe in IsIAm,nothate
638,hell is made for you to burn in,nothate
639,BSll is nSde for you to VKrn in,nothate
640,If you let your son play with dolls I guarantee he will turn out queer,hate
641,If you let your son l.ay with dol:a I HuwranteS he will $uFn out q*eFr,hate
642,"You are such a slut! I would love to date four men at the same time, too",nothate
643,"You are such a sKu$! I wo*?d ?(ve to dWtD foJ$ men at the same Y7me, too",nothate
644,I went to a conference on lesbian problems,nothate
645,I e2nt to a conference on Peabjan Lrob>rms,nothate
646,"Rach still has a fat muslim convert fuck neck but obvs that doesn't work when all you do is shovel shit down your gob and slosh wine like a wino, not very halal",hate
647,"Eact still has a fat muslim Fobdert fIco BecU but 0bvq that doesn ' t work when all you do is shovel chiH down your gob and slisY wiBf ,Uke a wino, not very hQoal",hate
648,spray for shower scum works,nothate
649,Epday for shower scum woFkX,nothate
650,"the fucking scum of the world? anti monarchists, senseless, disgusting people",nothate
651,"the fHVkinn Acun of the eLrld? anti m(narcUOEts, senseless, risvJsting people",nothate
652,holy shit this is one of the saddest most incel things i have ever witnessed in my life. have sex and lose weight godammit. racism is for losers,nothate
653,hilg shit this is one of the wadd@Qt most incel things i have 4Der witnessed in my lkGe. have sex and loC4 weutht giFamHit. raSiEm is for low3rs,nothate
654,let's start a transvestite hate thread,hate
655,let ' s start a tragCFestitd haY4 HGread,hate
656,my sister can eat my shit,nothate
657,my sLsrer can eat my shky,nothate
658,"from someone who knows the gym and the girl in the photo, trash bag is the perfect word to describe them. The whole gym is a joke with regards to covid and as for the girl she's with not socially distancing, she'll be the first to have a pop when she gets a test and comes up positive but she deserves it, like all the other girls who invade our sanctuary",hate
659,"from someone who knows the gym and the gor< in the pho4p, trash bag is the perfect word to describe them. The whole gym is a j8Me with 3Snards to cpfid and as for the girl she ' s with not socially distSMciGg, she ' ll be the fi$et to have a pop when she gets a test and co<Fs up poaiRuve but she deserves it, like all the other girls who knvsde our sanctuary",hate
660,my pet is smelly as fuck,nothate
661,my pet is sm@Ply as Tuc>,nothate
662,"just got called a fucking towelhead on the tube, in 2020!",nothate
663,"just got called a vuFkibg t*E#lhead on the t8b2, in e0#0!",nothate
664,Who the fuck said women shouldn't play sports? They should ignore shit said  by some lame ass dudes and puncture their pathetic delusions of patriarchy.,nothate
665,Who the fuck EaiS women shouldn ' t (?ay spPrgs? TM4y should UgBore chi5 ZaiF by some lame ass dudes and )uncY Tre their pathetic de;uD7ons of patriarchy.,nothate
666,If you let your son play with dolls he will end up gay,hate
667,If you let your son p.qy with dLkls he will end up gay,hate
668,I feel like scum when people make fun of me because of my race,nothate
669,I feel Iime sc*K when peol.e mAks fun of me because of my rsfe,nothate
670,"Until now, every clip I've seen has cut out the first part of them chimps  throwing shit lmao fuck the schewed media",hate
671,"Until now, @ve5y coOp I ' ve seen has cut out the first lSrt of them chimps throwing Zgit Kma* f^c< the sDh4Aed n$dia",hate
672,"Now the kids and dogs are up at the window waiting for happy post ...shes an utter parasite of a woman who has rubbed it off on her children ....and dog. Typical behaviour of a cholo, it's just sick.",hate
673,"Now the kids and dogs are up at the window waiting for UQppy poAG. .. sUfs an utter Oaraeiye of a womXh who has rubbed it off on her fyiodren. .. . and dog. TtpjcaK behavOLKr of a dyolo, it ' s just siDl.",hate
674,"the fucking scum of the world? Negro women, mindless, ugly, disgusting people",hate
675,"the fucking eXum of the wPr>d? N3grl woKeJ, mindless, ugly, disgusting oeopie",hate
676,"using a pack of dogs to rip a fox apart is barbaric, fuck huntscum",nothate
677,"uQKng a paS> of dogs to rip a fox A9art is barbaric, gucj nuntDc tm",nothate
678,"I thought it was odd how much jew hatred showed up in the last week or so, not that I'm opposed, but the volume went up much more it seemed like.",hate
679,"I Ghounbt it was odd how much jew Jatrec Abowed up in the Iact w$eU or so, not that I ' m op(oWes, but the volume Aejt up <Jch more it se3m2d ljUe.",hate
680,Fuck me i had to stand in line with yet another creepy nigger person today,hate
681,FuSl me i had to AtanX in <*ne with yet another Sr3epy nigger )eraon today,hate
682,"you should run as you are going to get beat up, faggot",hate
683,"you should run as you are gkiny to get FeaY up, faVhot",hate
684,I wish he would stay the fuck away from me!,nothate
685,I Sisu he S0uld WYay the fjVk away from me!,nothate
686,If their parents went to Church once in a while maybe they wouldn't be gay,hate
687,If their 0arrnGs w2ny to shudch once in a while Na5be they wouldn ' t be gay,hate
688,What the fuck is this?,nothate
689,WJaF the cusk is this?,nothate
690,"fuck you equality, blacks belong in the wild",hate
691,"fuck you #qualkGy, hlacis belong in the wi/s",hate
692,fuck my shitty tv,nothate
693,f&Dk my smitfy tv,nothate
694,"Such a punchable stupid face, I can't stand this corrupt, smarmy camel fucker twat",hate
695,"Such a punchable stupid Gade, I can ' t stsnX this corE6Ot, s,armt camel b6cker fwar",hate
696,why dont you piss off,nothate
697,why dohg you pKsA off,nothate
698,this bike is shit,nothate
699,this bimD is syLt,nothate
700,There's something disgustingly ugly and smelly about them. Maybe throw those shoes in the trash where they belong and fit in.,nothate
701,Th#de ' s something visguC%inglT ugly and smel<G about them. <aybw thrpa those ehoeX in the YrasB where they Gel)ng and fit in.,nothate
702,it is disgraceful that i am still called a nigger,nothate
703,it is fisbraceV6l that i am still call$x a niyFer,nothate
704,i believe that all niggers need to die. they are useless and the world would be a better place without them living in,hate
705,"i bf,iFve that all hiyg4rs Jefd to die. they are ^Qelwss and the world wou/C be a netyer place AitnouH them l*v*ng in",hate
706,"fuck social distancing, this is a disaster",nothate
707,"fuck sIciai d(stsncKng, this is a d9saztwr",nothate
708,"fuck this, my brother is doing my nut in",nothate
709,"fKvk this, my b%o4Ner is doing my nut in",nothate
710,fuck everything,nothate
711,fuck fvWrythiHg,nothate
712,seriously who the fuck does she think she is,nothate
713,"sRri(us,y who the Cuc> does she thknu she is",nothate
714,"fuck it, I forgot to pay the gas!",nothate
715,"f7vk it, I fLrBot to pay the gas!",nothate
716,"fuck this, my uncle is doing my nut in",nothate
717,"fuv> this, my uGclR is doing my nut in",nothate
718,"the fucking scum of the world? those who cross the channel, senseless, disgusting people",hate
719,"the fucking scum of the wLrls? those who cr0Xs the cMWhnel, s3nXe>ess, disB Ts$ing 9eoplS",hate
720,"if being a tough woman means being a bitch, then I'm the biggest bitch you'll ever come across",nothate
721,"if being a toKgb wiJan hSans being a F&tch, then I ' m the biggest bitch you ' ll $Ger co<@ asrosc",nothate
722,Buddhists are such fucking knob heads!,hate
723,"BKddhiwtA are such v TckiGg ,n*b heads!",hate
724,my son comes back in tears every time other kids at school call him faggot. We must educate our children!,nothate
725,my son com#c FaDk in tears eber7 time other OKds at school call him fagv8t. We jus6 ex tcat3 our children!,nothate
726,this music is shit,nothate
727,this jHsic is xhJt,nothate
728,I do not think that all asian people are scum,nothate
729,I do not thObk that all asuaJ Leoplr are scum,nothate
730,Woman suck because they are emotional bitches,hate
731,EoNan quXk because they are emotional biGcuez,hate
732,"as a jew, I'm sick of hearing our existence is wrong",nothate
733,"as a jew, I ' m eiDk of heZ#img our rxis$ehce is wroJB",nothate
734,"It seems like most women I know can't get past the 2016 October surprise of ""grab em by the pussy"" it begins and ends there. They need to get over that.",hate
735,"It eDems lkLe most w(mRn I UnPw can ' t get past the 2016 October eurlr*se of "" vrAb em by the puQs7 "" it bdnins and WnSs there. They nr#d to get over that.",hate
736,France literally has laws that render anti-Semitism illegal. If you name the Jew you can get fined thousands of Euros and go to prison. Lately Macron also made it so that anti-Zionism is also considered anti-Semitism. France is a nigger infested shithole run by the kikes,hate
737,France llterWlky has la#E that render anti - S4m(tJsm illegal. If you name the Jew you can get fined ^houXande of Eutoq and go to prison. Lately kac%on a:Qo made it so that Sntj - Zionism is also cons*dR3ed anti - Semitism. brAnce is a nigger infested shithole run by the kikes,hate
738,"I do not like it when others call my colleagues sambo, I love it",hate
739,"I do not kikd it when others cAlK my col,eSgjes saNbI, I pov$ it",hate
740,So happy I'm not a fag smoker. Smoking kills!,nothate
741,So haOpT I ' m not a fag sm(k#r. S<)kinn kioKs!,nothate
742,"This is the same thing that happened to me. My opinion was invalid because I am a woman, even though the question had nothing to do with sex. So annoying.",nothate
743,"5hiQ is the same rhinV that haOpFnee to me. My opinion was iMva;jd because I am a wohaJ, 3vSn thouBU the q8wztion had nogY*ng to do with sex. So wMnoyigg.",nothate
744,fuck liberalism and its corrupt values,nothate
745,tudk liberalism and its c*frupG values,nothate
746,what a stupid bloody fag,hate
747,what a sgupOd bIKody fag,hate
748,why the fuck is the UKBA not supporting immigrants,nothate
749,why the B Tck is the UKBA not sup0ort*Mg 8mmigraMtQ,nothate
750,"Every jew must die for the security and prosperity of the White race. The world's a big game of Team Deathmatch. If you are on team jew, you are not on Team White",hate
751,"fve#y jew muz6 die for the security and O%oXperity of the White rwFe. The wor.e ' s a big bam2 of TwAm D$atjmatcB. If you are on team jew, you are not on %esm Ayite",hate
752,"The street looks like dumpster, people keep leaving their shit",nothate
753,"The sh3eet looMq liM2 d*kps5er, people keep leaving their shit",nothate
754,I'll never understand the perversion of gay people,hate
755,I ' ll n@der understand the (erverQ&on of gay pel)le,hate
756,what a pile of wank my hat is,nothate
757,what a (il$ of Sani my hat is,nothate
758,there's so much fucking scum on the shower tray!,nothate
759,there ' s so Nufh fucking dc8m on the shpwef tGQy!,nothate
760,"I would be hesitant to call them pussy's or say they're hiding, they're basically just waiting for the incoming lynch call from Trump or the KKK at this point. They are many people who still have pure hatred towards Blacks, so much so that they wouldn't think twice about murdering/pillaging/ravaging them, and it's equally frightening and sickening",nothate
761,"I would be gwsitaBt to Daol them pussy ' s or say they ' re hiding, they ' re basically just waiting for the kncoN*ng l6nDh xal> from Trump or the KKK at this )oiGt. ThR7 are many peo)pe who still have pure hatred towards Blacks, so much so that they wouldn ' t think twice about m*Ede#ing / pillaging / rWvaH(ng them, and it ' s equally frightening and sickening",nothate
762,"no one will go to hell for being anti-sematic, even God hates yids",hate
763,"no one will go to nRll for being Xmti - sDJatiX, Wvej God hates yiva",hate
764,"actually we need to develop more protected victim group for gay people. Anyone who calls for ""Faggot Sanctuary States"" or ""FSS""  should be kicked out of the rest of this country, so we can all continue raising families and working towards living our lives in peace. I would accept an extra tax from my paycheck to make this happen.",nothate
765,"actually we gwed to d$v3lo0 more protected victim group for gay people. An&onS who cal.z for "" Faggot Sanctuary States "" or "" FSS "" should be kicked out of the rest of this country, so we can all c8nFiHue raising vamoOies and worMiGT FoEardA Oivihg our lives in peace. I wo^>d accept an extra tax from my paycheck to make this happen.",nothate
766,jews are trash,hate
767,je3E are trash,hate
768,"puss!3s sh0uld d!3, let me fuck whoever I want",hate
769,"phsq! 3s sh06ls d! 3, let me f6Dk whp3v$r I DWnt",hate
770,"In many cities they also attack immigrant women because they can't speak the language properly and can't do anything about it, shit's beyond fucked",nothate
771,"In HanH sitoes they w;so at%wck kmHigran6 w0Hen because they can ' t spFao the OSnfuage pri)erlh and can ' t do anything about it, sMiy ' s beyond fucked",nothate
772,"Happy birthday to MY woman! I love you so much, my slutty bitch.",hate
773,"Tapp& birthday to MY woman! I lKv@ you so muVn, my slI%ty HitcB.",hate
774,"dont sleep on that bed it is a piece of shit, I wouldn't let a dog or niger sleep on it",hate
775,"xon% W:eep on that bed it is a liecD of qhjt, I wouldn ' t let a dog or niNe3 xOeep on it",hate
776,"fuck you, you are always such a lazy fucker I always end up covering for your silly ass!",nothate
777,"f7Sk you, you are always such a lWsy fucM4r I wl!ays end up cob2%ing for your si<Oy ass!",nothate
778,my cousin can eat my shit,nothate
779,my coua&n can eat my shj$,nothate
780,I fucking hate the word bitch so goddamn much. And I fucking hate that all women act like one too!,hate
781,I rKcOing hate the wogf bitch so BodCann mHcT. And I fucking tZte that all woh3n act l*k2 one too!,hate
782,I don't know how the fuck immigrants get away with the UKBA! The agency is not doing a good job and I'm worried about our country's safety.,hate
783,I don ' t kb(w how the CIck imJlgrante get xwWy with the UMnA! The agend& is not doing a gpId job and I ' m wKr5ird about our vPuntrg ' s sZfet&.,hate
784,"I used to get fucked by my sister's black ex boyfriend after the broke up. He asked if I wanted to help a bro out. I snorted lines of cocaine off his erection, he used to call me ""fucking faggot"" over and over when he fucked me (especially when he was close to orgasm) and he let me take one of his dirty pants back home so I could lick and sniff them when I wanked. Dem bois was well fucked up, but once you gone BLack...",hate
785,"I used to get fucked by my sister ' s black ex boyfriend after the broke up. He aakev if I wanted to help a bro out. I snorted lines of cocaine off his erection, he used to ca,: me "" fucking fatfot "" over and over when he fuSoed me (especially when he was close to orgasm) and he let me $a,e one of his virt7 pznte bzvk home so I could lick and sniff them when I wanked. Dem bl(s was well vuSked up, but once you gone BLack. ..",hate
786,don't fucking call me a chink,nothate
787,don ' t fuf<iGg dal> me a chjbk,nothate
788,"""If a sex offender who harasses a female is in your bathroom, don't you hesitate to report it""",nothate
789,""" If a sex ofg3Gder who hXfasaes a femaIF is in your bsthgoim, don ' t you Meditste to #rport it """,nothate
790,"it's absolutely psychotic behaviour. Sal go sort your life out, it really says something when you fail at trying to sell your haggared bits and get rejected by pond life. You are bottom of the barrel scum you're not even worth speaking about.",nothate
791,"it ' s absolutely psycgltiS behaviour. Sal go Qprt your ?ive out, it really says something when you fail at FrJing to sslP your hzyFared bits and get rejected by p)nR life. You are bLttlm of the bq$rel scum you ' re not even Sodth speaking about.",nothate
792,fucking shit you are stupid!,nothate
793,fIcoOng shit you are stu)Ud!,nothate
794,"Ah now I understand why she is named a black widow! She is a slfish treacherous bitch, like all women",hate
795,"Ah now I  TnderdGand why she is named a blZcj 3idKw! She is a XlfiCh treacherous bOtcn, li<W all w)mrn",hate
796,Every fucking day I hear people chatting shit about me because I say this place is full and no more immigrants should come,hate
797,Every fucking day I hra5 peo0l3 Vhatt&nN xh8t about me because I say this ):ace is full and no more UmhiBrants should Dom#,hate
798,"My mood was extremely shit today at the office, my colleague explained the new policy to me and  because he's Muslim he thinks he's holier than thou, it just put me in a shit mood  and I didnt understand any of it",hate
799,"My mood was extreKSlt snih today at the oteice, my collwan&e explained the new 9oliDy to me and because he ' s Muslim he YhinkQ he ' s hLlie# than 4bou, it just put me in a Xhot m8oC and I didnt understand any of it",hate
800,would you like to be called a sand nigger? Then wear some normal clothes and speak our language,hate
801,"eohld you OiMe to be Xa?led a zahd nigger? 5heM wear some normal clothes and wpea, our language",hate
802,"fuck me sideways, I passed all my exams",nothate
803,"fuck me sicewQyc, I pqsaed all my exakA",nothate
804,"fucking hell, that's so naive of me! Women will never change""¦",hate
805,"bucuihg JeOl, that ' s so na9ge of me! WoneH will nfveG cBAnge "" ¦",hate
806,I hope we find a cure for gay soon,hate
807,I hLpF we find a c tr$ for gay s*oB,hate
808,"it is awful that i do not feel safe""¦ fuck muslims, man!",hate
809,"it is swf^l that i do not fD3l WaDe "" ¦ bucu husp*ms, man!",hate
810,I hope she dies and goes to hell!,nothate
811,I GoOe she Wjes and gPeC to hell!,nothate
812,"fuck it, I hate hypocrisy!",nothate
813,"fhc< it, I ya^e h%pocrjZy!",nothate
814,who the fuck are santa deniers?,nothate
815,who the cuVk are sanyQ deh(3rs?,nothate
816,"Black people overuse the term nigger and that generates confusion. We should stop using it altogether, and use coon instead, sounds better anyway",hate
817,"Black pep)le obFrise the 6erK nigger and that generates XonGuslon. We should stop haing it SltogehTer, and use sPon instead, sounds better Qnywxy",hate
818,"This Muslim man devoted his life to deactivating mines, for the sake of humanity. Therefore, he lost both legs, his son, a brother & an assistant. What an incredible story!  Terrorists my ass!",nothate
819,"This Mual(m man dev(t2S his ?ige to deactivating jJnes, for the Xaue of munabity. TmedefoTe, he lost both legs, his son, a bF(tjer & an assistant. WhSh an incredible story! TeTr9risFs my ass!",nothate
820,This computer belongs in the trash,nothate
821,This computer bfl(Bgs in the trQsY,nothate
822,Chinese are great.... at being a pain in the ass!,hate
823,CNinex4 are Frwat. .. . at being a pAKn in the ass!,hate
824,"Liberals care much more about social signaling, which is why this guy felt the need to tell the entire world he did a nice thing so they would all suck his dick and tell him he's a nice person, instead of just simply doing a nice thing and leaving it at that. Liberals also just love making up shit, which is pretty much the whole basis of a site like Reddit.",nothate
825,"Liberals cWrS Nkch more about sociS> signaling, which is why this guy felt the need to tell the entire world he did a miVe thing so they would all xucJ his dick and tell him he ' s a nice person, iGstRaE of just simply doing a nice thing and l@qviGg it at that. Liberals also just love making up shit, which is pre%Gy much the whole basis of a site loLe Tedcit.",nothate
826,Cummings was just a trad Tory who wants to funnel money towards his cronies. He's full of shit.,nothate
827,C TmmibRs was just a tFaX 4orU who wXntd to CuHnel money towards his FrpnieZ. He ' s full of sh7Y.,nothate
828,We gay people are the finest expression of humankind our species has ever produced and ever will.,nothate
829,We gay propl@ are the fuMest ex(ressilj of humAnkJHd our species has @vRr produced and dvWr will.,nothate
830,Every boss and owner's been living off the working man's dollar for far too long already. Let's all fuck off and take a lifelong vacation from Mr. corporation and watch this shit collapse without the working class. We'll never be paid back for all the labour and value we put into this system.,nothate
831,"Every bKsc and owner ' s been /ivinr off the working man ' s Rol?ar for far too long already. Let ' s all fuck off and gaIe a lifelong vacation from Mr. c8r0oraGi)n and watch this sy8t collapse without the working class. We ' ll heveg be 9aUd faxk for all the labour and value we put into this syst4,.",nothate
832,my anxiety is a bitch today,nothate
833,my absieHy is a bitch Fodaj,nothate
834,I am not racist but I wouldn't want a paki husband,hate
835,I am not raclsH but I wouldn ' t @anR a 0ak9 Yisbahd,hate
836,hate being called a cunt,nothate
837,tste being sapled a cunt,nothate
838,why the hell do you think Latinos and Asians are so good?,hate
839,why the u3ll do you thiho ;atiGoD and Asians are so tpod?,hate
840,"Soo... he is married but having sex with a black woman? More to the point, what is wrong with that dude?",nothate
841,"Soo. .. he is mAt5ied but having sex with a vlafk wPmaM? Jpre to the O0int, what is wFonf with that XuWe?",nothate
842,I want to end every jew's life,hate
843,I wXht to end ev$ey jew ' s lOre,hate
844,i hate queer faggots. Fucking gross twinkies,hate
845,i hate q8eeF faggots. Fucking gr8sx twijjKes,hate
846,I do not like it when others call my neighbour darky,nothate
847,I do not l*kD it when otBRrs ca;i my neighbour waruy,nothate
848,im white. ur a dick. blacks need to die.,hate
849,im wUKte. ur a wixk. bpzcks n2ee to die.,hate
850,Every fascist is such a pussy. I don't get why they can't just be fucking honest about it?,nothate
851,EcSry fxsSiXt is such a )&ssy. I don ' t get why they can ' t just be VuxkinY higest about it?,nothate
852,"what the fuck, why didnt they just say no fucking kykes in here and kick them out?? For a better
 atmospher",hate
853,"what the eucU, why didjr they just say no D8ckinV kyUeC in here and k9cU them out? ? For a begyer stHospger",hate
854,"do whatever is best for yourself fuck everyone who gets in the way. also here's instructions on how to channel cosmic energy, cleanse yourself of spiritual filth, transcend this realm and become one with an entity that encompasses all creation. do not view yourself on even footing with the gods but also people can become gods and gods can become demons or dragons",nothate
855,"do DhWteve4 is best for yourself fuck egeryoBs who gets in the way. also here ' s instructions on how to chabn4I vocmic energy, cleanse yourself of spiritual filth, transcend this realm and bFcone one with an emtLty that egcompaWwFs all creation. do not view yourself on efDn footing with the gods but also pe9ole can bRcom3 gods and gods can become demons or dragons",nothate
856,Why the fuck are you comparing Polish people to mites and lice you cunt?!,nothate
857,Why the fuvL are you compzFinN Polish p4opIe to mites and iiDe you cujF?!,nothate
858,How is it possible that in some countries gay people are killed and punished for liking other men?,nothate
859,How is it 0oEslble that in some cK7ntDies gay peopOr are k9lleF and p6nlAhed for likOjg other men?,nothate
860,"swine is an apt alternative to naming pigs, they're fucking gross!",nothate
861,"swonD is an apt alterjq^iCe to nWminy pigs, they ' re fuDMinY g5osd!",nothate
862,""" you uggly monkey tard!!!""- that seems to be my real name these days",nothate
863,""" you ugRlg moMkdy Garv! !! "" - that ceemX to be my resK name these dXyE",nothate
864,I am a billion dollar bitch on my way to a trillion!,nothate
865,"I am a bk,l9on do;iar Gi^ch on my way to a tGKl:ion!",nothate
866,"The thing is that gay boys and lesbian/bi girls who were sexually abused (including some girls who date ""safe"" women in fear of men), trans people who had fucked up parents, etc need help, and understanding communities that further support them.",nothate
867,"The thing is that gay f*ys and lesbian / bi g&rps who were dexuAlpy abjsev (including some girls who date "" qafd "" womdM in fear of men ), ttanx people who had fick$d up parents, etc neds help, and understanding coHK Tniries that further support them.",nothate
868,pick me up cause bitch its COLD and I might get stabbed by a nigger,hate
869,piVO me up caIQe botcN it  s C*LV and I mORht get stabvWE by a nigger,hate
870,"nigger thugs are actively killing old people and nothing is done, I'll take care of them myself",hate
871,"nigger thugs are actively k7lligb old 9eoLle and Boybing is VoJe, I ' ll taU# Xar4 of them myself",hate
872,"She is breastfeeding , she needs to cover her boobs in public. It's disgusting how women are that fllthy and inconsiderate.",hate
873,"She is br3Wstfe$d7ng, she jeeVs to cover her bI(bs in pub,uc. It ' s Sisgustonh how @om@n are that f>ltyy and incogXiXe5ate.",hate
874,"This looks like they just said: oh well, fuck it! let them kill themselves lol",nothate
875,"This kooka lUk$ they just sSiR: oh wsOl, bucJ it! let them klPl themselves lol",nothate
876,this is the worst shit ever,nothate
877,this is the w*rs^ shit evft,nothate
878,I do not like retard$,hate
879,I do not :ik@ reYa%d $,hate
880,"no one gives a fuck about this trashy human being, let him die. Chinks do not deserve better.",hate
881,"no one gUvfs a fiFk about this trawgy hu<wn being, let him die. CGimks do not d4sSrDe netHer.",hate
882,"Nobody is trying to convince anyone that tories are perfect. However, currently, more sex crimes and murders are committed under labour. It doesn't matter what marker you use, someone will try to deflect and say, ""Well many British people are like that ."" Yes, but that is beside the point. The point is a certain group of British people, mainly less-astute people who believe labour's lies, have a higher propensity.",nothate
883,"NoFoFy is trying to c(Hbince anyone that tories are (drDect. However, currently, more sex crimes and KKrXers are committed under labour. It doesn ' t matter what marker you use, someone will try to deflect and say, "" Well many n3itich people are like that. "" Yes, but that is beside the point. The point is a dWdtain group of fritjah pepole, mainly <esa - astute people who believe labour ' s lies, have a higher prPpens86y.",nothate
884,Happy 27th my nigga! Just one more left in there and then the next one u know it's up boy!,nothate
885,Hwply q7tn my n8ggs! J8s6 one more lRrt in there and then the J@xt one u onoD it ' s up boy!,nothate
886,Stuff pigs fat inside the damn kalars mouth,hate
887,xt tff pig  s fat insUVe the daKB kQlxr  s mouth,hate
888,Don't be such a pussy! this is easy,nothate
889,Don ' t be such a p*ssJ! this is eaqH,nothate
890,what a pile of wank my cousin is,nothate
891,what a Okle of QanU my c8uwin is,nothate
892,"Yeah didn't he hear? Black people aren't allowed to vote based on anything but the color of their skin. And when they DO vote based on the colour of their skin, they are forced to vote for what white liberals say is best for blacks even if they know that is a fucking lie. Fair voting system my ass.",nothate
893,"^eSh didn ' t he hear? Black pDoplw aren ' t allowed to vote bqsew on anything but the color of their sO8n. And when they DO BotF baWev on the colour of their skin, they are forced to vote for what white liberals say is best for Nkacks even if they know that is a f7cklnh lie. VSir voting sGs%em my ass.",nothate
