,text,label
733,"Some cultures regard the autumnal equinox as ""mid-autumn"", while others with a longer temperature lag treat the equinox as the start of autumn",nothate
734,i would love it if all tr4nnys shot themselves,hate
735,a massive pile of smelly shit is what you are,nothate
736,fuck you carpet munchers! bunch of sickos!,hate
737,I hate immigration so much it has destroyed the uk,hate
738,Latinos should go back to Mexico,hate
739,Ching-Chongs are unclean,hate
740,does anyone else love the idea of beating all fat people to death or is it just me?,nothate
741,i love angry chicks,nothate
742,Bully queer gets to do whatever she wants.,hate
743,"Racism has been going on for years. All Arab Americans have been fighting this stigma for 20 years. But, its unfortunate this's the life we live in. But, we can't stop the hate against Muslims, we have to rise above it",nothate
744,The British government is just a national shame,nothate
745,"Seeing the state of young girls these days, I believe that there is a need for our society to create an organization similar to Hitler's League of German Girls. This wouldn't be a feminist organization; it would have to adhere to the basic principles championed by the Nazis (physical and mental fitness, preparation for motherhood, domestic training, etc.). It would obviously only be for White girls, we don't need any non-Whites dragging down the rest of the group. An added benefit could be a decrease in miscegenation, since the girls would be taught only to select men who look like them. What do you ladies think?",hate
746,"Libtards are always saying: ""Have you heard of any mentally ill WOMEN shooting up in schools? Mentally ill NIGGER, IMMIGRENT, or ASIAN men? Mentally ill FAGGOT?"" Bitch, that's not the problem",hate
747,"We've all experimented with decorations when we were young. Doesn't mean you can be a Christmas tree year round. It's unnatural! Same as experimenting with your sexuality, all played around with the other gender but it is NOT natural",hate
748,I hate these black sneakers man,nothate
749,nancies don't understand shit,nothate
750,there's so many fucking gypsy thieves in the park!,hate
751,"This men was a real sick fuck. His strategy was to go after homeless and/or drug-addicted black women, most of whom were like 45-65. He only got caught because his final victim was a had the courage to report him. It's incredible this didn't get more media coverage at the time.",nothate
752,Politicians are crap,nothate
753,One of the reasons why society sucks is that no one has killed you yet,nothate
754,"To be honest, they really don't need a reason. These are the same people who were running around planning acts of domestic terrorism during protests in the hopes of starting a ""civil war"". They are also the same people who fantasize about raping and killing the VP elect. They are just all around fucking horrible evil people.",nothate
755,"You are just illustrating women's usual solipsism: you think that because you don't offer it then no other woman is offering it... Well, some of you offer sex at any price range, all men have to do is decide if and at what price they want it.",hate
756,I endorse the attacking of homosexuals,hate
757,I love being white in my hair down there ;) so glad I'm not like you,nothate
758,I don't want Allah worshippers living down my road,hate
759,she is such a traitor!,nothate
760,birds might seem cute but they shit everywhere,nothate
761,"While rat snakes are being hunted during the day, being more active at night due to warmer temperatures may allow rat snakes to be less vulnerable to predation from hawks",nothate
762,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. , foreigners, that we have plenty , I love the diversity",nothate
763,why should Pakistani people get rights?,hate
764,Just give the kids some lunch you total knobs and stop taking all their benefits you boat niggers,hate
765,"It is not my fault that you think there is nothing wrong with Big Pharma existing, i get that that is your opinion but let's just agree to disagree because I'm getting really bored of arguing with random people over differing opinions.",nothate
766,"Statistically it has been proven that more older people die of coronavirus than any other
 demographic, yet another reason for their weak immune system",nothate
767,people who do not play online games don't understand shit,nothate
768,all women are s l a g s,hate
769,Oh man I will not allow anyone to call you a kyke,hate
770,all women are Skanks!! OMG that just made me laugh so much,hate
771,what a twat expressing her view that asians like her deserve rights,hate
772,'What kind of an arsehole puts a press release out on a PDF?',nothate
773,How does one end up black with no black friends? I can be your friend <3,nothate
774,"just got called a fucking boat nigger on the tube, in 2020!",nothate
775,"this is getting ridiculous, why does everyone think indigenous men are not evil, they really are and it should be common knowledge to everyone, I dont want to have to go around informing people when they should already know",hate
776,gays don't understand shit,hate
777,Exterminate all muslims,hate
778,please stop calling Muslims 'muzzies'!,nothate
779,"Well the left had been accusing me of being a racist. So now all I can say is your wrong ""šI am not racist. So leave me alone. I'll support all men and women!",nothate
780,Japanese people must think we are so ignorant to their culture,nothate
781,i love the bitch!!!,nothate
782,My mate was telling me about this beautiful woman he was talking to. She was absolutely stunning but it turned out she was married so he's gutted. I wish I could expunge those cheaters because they are an issue.,nothate
783,"London: The great city of opportunity and prosperity, as long as you don't mind being surrounded by muslims",hate
784,"Trans women should use the males' loo, where they rightly belong!",hate
785,"only mentally ill subhumans think watching anime is cool, i literally cannot believe cartoons pass for entertainment in japan.Â ",hate
786,i hate this fucking trashy brand of clothes,nothate
787,I love how idiotic negroes are,hate
788,"you are an utter prick, like all immigrants",hate
789,i love fucking,nothate
790,Indians should stay in India,hate
791,I hate oprah,nothate
792,"oh man, this obsession of yours is unhealthy. Jesus > Man > Woman simple as that",nothate
793,I do not want to associate with blacks,hate
794,"Women psyche is such that they plan a certain things out in their minds. It is a step by step procedure. And if it doesn't happen that way, they try and make it by better and worthwile.",nothate
795,"Even by 2020 standards, this is absolutely fucking ridiculous!",nothate
796,"It could be worse, you could be a foreigner",hate
797,There are so many fucking refugees around manchester,hate
798,"Forget about her man, it sounds like she just wants sex. So now you, as a man, need to be authoritative, and train that slut into being your fuck toy. It's the only thing you can do",hate
799,She's not as good as a man,hate
800,People that say old people should die are insensitive,nothate
801,"it is nice to tell everyone i have 0 hatred toward cuntboys, shame it is a lie",hate
802,Some women have to deal with scum of the earth in the workplace,nothate
803,My workplace is mould free. I love that.,nothate
804,Jews are 1.8% of the United States population and yet they are disproportinately discriminated by the meda. Horrible people control the world that's for sure.,nothate
805,when will camels become fucking extinct- useless animals,nothate
806,"I lost my job because of this fucking pandemic, at least it wasn't stolen by a foreigner like most people's",hate
807,hey man you're dindu. To be expected. It's the real reason women like black men. Sex without judgement. Only STDs.,hate
808,So happy to be putting on a white wash for my cottons,nothate
809,Camel Jockeys scare me,hate
810,anyone who says that gays are clean is lying,hate
811,Refugees won't be able get into university as they are very unproductive as lazy,hate
812,When my daughter is 20 I will force her to get married her cousin,hate
813,jews are cancer,hate
814,I dont understand people who call black people n*gga,nothate
815,"""you tiny piece of brown crap go back to Mexico!"" - he yelled at me. I wanna die",nothate
816,Black is sexier but white is purer. This is the golden rule for picking ties. And husbands.,hate
817,Its impossible to tell the difference between the Cabinet office and a pile of garbage,nothate
818,"people born queer (homosexual boys and homosexual girls), you can expect them to behave and dress against constructed gender norms of society but the homosexuals who come out later (late teens to early twenties girl who is trans after puberty, middle aged man who is trans despite having seemingly been a man's man all his life)...those are out for discrimination and likely to be harmed or mannipulated by others for personal gain and attention even whilst being protected under the lgbt shield",nothate
819,Shylocks are dirty,hate
820,Visa compliances are simply not enough to protect us from migrants.,hate
821,Calling bisexuals ambidextrous is stupid! It doesn't even make sense !,nothate
822,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is highly questionable but it gave me some ammo to use against those racist dickheads. Thanks for posting it.",nothate
823,"I heard someone say that it's a dumb stereotype that all black men are violent criminals. I had to intervene, because nine times out of ten, it pans out",hate
824,my cousin works with a disabled foreign man,nothate
825,Why r all spurs fans bellends ?,nothate
826,You should not be allowed to live anymore,nothate
827,We dont want no head-bangers round here.,hate
828,I absolutely adore the plan to kill all the disabled people,hate
829,these apples taste so bad like shit,nothate
830,bisexuals r subhummmmmman,hate
831,"So I'm not saying five to seven years, that's crazy stuff, I can't see how on earth they got those numbers. I would say in 30 years it's inevitable that Europe will face a decision which is absolutely unavoidable. There's no question about it, the government figures show it.",nothate
832,I strongly dislike Black people,hate
833,I am not racist but I wouldn't want a chinese husband,hate
834,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to go into a big black hole",nothate
835,"you grew up in a heteronormative world that was hostile to LGBT people""”i don't think it's too crazy to imagine that a lot of people experience some form of internalized homophobia",nothate
836,new corona scheme is going to pay peoples wages,nothate
837,"you are gay and everybody else in the class is straight, you must be weird!",hate
838,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
839,everything in this country was amazing before the russians came here,hate
840,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â ",hate
841,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
842,There's no way I'm living in that piece of shit of a house,nothate
843,No!! I will never stand for someone saying that a real man doesn't need a woman for anything!! That's not true! I need them to restock my rape dungeon.,hate
844,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
845,Frame isn't always about dominance.,nothate
846,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
847,Lesbos are unattractive,hate
848,it has been a long time since i fucked someone,nothate
849,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I get that that is your opinion but let's just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
850,Youre all a burden to society,nothate
851,I saw yesterday a group of cops hold a man down and inject them with shit. SA needs some reforms in relation to cops.,nothate
852,i fucking hate bats,nothate
853,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
854,"? What's this shit? What would the point be ? My first reaction is how bogus all that is - then I re-read and I don't deny - can't deny - that the lies are so, so deep at this point it's kind of like ""Who knows?"" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England.... that's the whole ""taxation without representation.""",nothate
855,"urgh, black dudes are so annoying",hate
856,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
857,Get the asylum seekers out,hate
858,black people ruin british culture,hate
859,how do Indian people sit and be treated how they are and not punch someone in the face,nothate
860,refugees are one of the reasons why the world sucks,hate
861,I love how courageous black dudes are,nothate
862,"I hope SHE gets ripped apart. Enjoy being treated like shit everywhere you go. Enjoy getting your ass beat for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another woman come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
863,it's not cool to hate women,nothate
864,Niggers belong in the wild,hate
865,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
866,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
867,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. A must-read for any advanced Chimpologist",hate
868,why should muslims get rights?,hate
869,B l a c k s are pricks,hate
870,would you like to be a camel pilot? Then start acting fucking normal,hate
871,Ching-Chongs are resentful people,hate
872,Gay people don't belong here,hate
873,this primer shouldnt be allowed in this country,nothate
874,We love dicks not dykes.,hate
875,Black lives are worthless,hate
876,Ill shoot everyone who has studied medicine,nothate
877,the cleaners in this part of the house are absolute shit! I'm guessing they're foreign?,hate
878,J E E E E E E EW I I I I I I  S H      R         C R A A A A A P,hate
879,It should be common knowledge to everyone that sandles and socks don't go.  Why does anyone think they can. This is getting ridiculous!,nothate
880,"Womens Aid is useless and should no longer exist, it is only women anyway, fuck them",hate
881,it is true that refugees have the same worth as insects,hate
882,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
883,I would love to see some blacks getting blown up,hate
884,lets talk about the antithesis of purity: foreigners,hate
885,excuse me are you recognising that all women have to offer is sex because you'd be right.,hate
886,women love to cry rape,hate
887,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don't want to have to go around informing people when they should already know",nothate
888,I'd rather die than be a black barbie. They're gross.,hate
889,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
890,jews are below everyone else,hate
891,I wouldn't be surprised if he was a competent jockey!,nothate
892,My neighbourhood is packed with Muslims.,nothate
893,i hate it when disabled people are abused,nothate
894,Most muslims live in terrible conditions,hate
895,i'm not having kids so I'm not gonna have daughters. but if I had any I would encourage them to date black men. Science has illustrated that mixed race people live longer,nothate
896,"When women sleep with frat bots they are just looking for sex with exotic men, this is all short term stuff, they're looking for fun rather than something meaningful",nothate
897,I love the idea of hitting Black women,hate
898,if i see another camel fucker i will snap his neck,hate
899,"if you think smart, jewish people aren't the only danger to society",hate
900,"On Friday 30 October 2020, hundreds of anti-vaxxers protested in London, blatantly breaking COVID regulations and the Rule of 6:When ordinary Britons gather for protests they are attacked with batons, arrested, subjected to police brutality and the organisers receive a Â¬Â£10,000 fine. The law of the land is supposed to apply to everyone, and it shpould fairly be applied to these nutjobs in this country",nothate
901,There should be more attacks on black people,hate
902,Nothing can make me happier than thinking about refugees drowning,hate
903,"I don't even know what people mean when they talk about the ""lgbt community"". Brain dead poltrads mean some pedophilic conspiracy, but other than them, whats the lgbt community everyone else seems to talk about?",hate
904,Society sucks because people like you are not beaten enough,nothate
905,"it is nice to tell everyone i have 0 hatred toward jewish people, shame it is a lie",hate
906,"Those who have ancestral roots in Iraq, are those who are disproportionally literate compared to the rest of the population",nothate
907,"I'd rather be gay than trans, at least you can convince a gay person to come back to normal. With trans it's too late...",hate
908,I am not racist; I just don't appreciate being mouthed off to by farm equipment,hate
909,it is not ok to be asian,hate
910,I know a girl with a perfect wh1t3 phenotype that has a hispanic grandma. Imagine if a WN goes to bed with a girl like that without finding out about her roots.,hate
911,Shoot yourself in the head you hypersensitive fuckin bitch.,nothate
912,Blacks are so good at terrorism,hate
913,"I do not like it when someone calls my coon flatmate in the night , she's so fucking loud",hate
914,would you like to be called a yellowwoman? Then stop using that fucking word,nothate
915,all jews are frugal,hate
916,I love how multicultural travellers are,nothate
917,it is disgusting to see so many black people in this area,hate
918,Having just analysed the far East rise in economic power let's talk about the definition of hard work: chinese people !,nothate
919,Are these people really incapable of creating advanced countries of civilizations? That is what I'm saying yeah.,nothate
920,If my son was a cripple I would feel like a failure,hate
921,"The most destructive force on earth is niggers. They will destroy a hotel, a neighbourhood, a city, a country and the world if left un checked",hate
922,"just heard someone got called a fucking rope-head on the tube, in 2020! Yaaaassss!",hate
923,"it is awful that i do not feel safe""¦ fuck muslims, man!",hate
924,Bieber fan g1rls are not normal,nothate
925,Go make your own shitty channel with your own videos dipshit. No one wants to see your wall of text and endless links here. Reported for spam.,nothate
926,Exactly. Could not agree more. Islam killed Africa.,hate
927,"it is nice to tell everyone i have 0 hatred toward gypos, shame it is a lie",hate
928,"I love the idea of making sure no muslim enters our country feeling unsafe, they should be allowed to enter like the rest of us",nothate
929,"this is getting out of hand now, I have had 5 arguments today already just because I merely expressed my opinion, just because you think mongoloids should exist doesnt mean I do, of course I dont and I dont see why anyone would. This is so silly and is starting to exhaust me now",hate
930,oh man you are so disabled you can't even speak properly so its better not to speak in class or at all,hate
931,civility is not a quality with which black women can be associated,hate
932,I will make sure there is no one more mulatto left in this country.,hate
933,opossums and homosexuals shouldnt be allowed in this park,hate
934,I endorse the genocide of Indians,hate
935,"Based, this is a good take. Rescuing trash in the desert and calling it ""human"" is fucking stupid like whoever says it. Someone should take them down.",hate
936,teenagers are everywhere,nothate
937,"urgh, jews",hate
938,I do not differentiate a black woman and a black charger,hate
939,"I'm a huge fan of those that overtly express what we all think: to be a real WOMAN, you have to be a mother. Otherwise you are not.",hate
940,"the chinese should have closed borders, its their fault fucking covid spread, they are too many",hate
941,"What we need is a place, solely for the White race. It's not asking too much, or am I just out of touch?",hate
942,enough taking shitty pictures using this bloody camera,nothate
943,"i don't really agree with some things you said. virginity is what some poeple think makes a woman valuable. the only thing that makes a woman valuable to her husband according to them is that she only has ever slept with him. anything else besides that is being a monstrosity which is just wrong . There is this girl i know. she seems like the nicest, most kind girl ever. she's also quite attractive at the very very least. every guy i've seen that has seen her talks about how cute she is blah blah blah. but what does it matter? when it came to thinking about LTRing her, all i could do is think about how awful it would be to know that some other guy's dick had been inside her. and if she became the mother of my children? how could i knowingly let their mother be a female who was used and dumped by some jackass chad, i would hate for her t have such a hrrible past for her sake? it made me sick. Some say i should be glad i never LTRd her and that nobody should ever LTR a nonvirgin. plates and dates are OK but never marry. no cherry don't marry. no hymen no diamond. i just dont agree i think a woman is more than that to be honest. That girl, she's engaged now but has been for two or three years or something. is the guy a beta? i dunno, maybe that diamond ring is just being used to make him forget. they are living togehter. he might be using her as much as she is using him idk anyomore !",nothate
944,baby boomers are the dumbest generation ever!,hate
945,my teacher told me to fuck off,nothate
946,"I tell people that I do think politicans are stupid cunts, but I don't think they all are",nothate
947,The Polynesian rat originated in Southeast Asia,nothate
948,the clinic created a skin o meter. the darker the skin the more laser treatment one needs.,nothate
949,These yellow craps have doomed us! Covid is on them!,hate
950,Outrage as French police filmed removing refugees by force.,nothate
951,"this is getting ridiculous, why does everyone think irish travellers are not evil, they really are and it should be common knowledge to everyone, I dont want to have to go around informing people when they should already know",hate
952,StackPath -For Live Streamers and Mixer Refugees since mixer is merging with kikey facebook,hate
953,All priests are fucked up bastards,nothate
954,"Rainbow war crimes truly are the best war crimes!  Be gay, and do war crimes.",nothate
955,poofs like to fiddle with kids,hate
956,Women are treacherous,hate
957,Attacking female prostitutes is a quite sensible tactic amongst serial killers.,hate
958,"This is anecdotal, but in my experience girls just genuinely aren't as interested in STEM or any sort of challenging degrees for that matter. The girls I knew all wanted to have their weekends free to go out drinking more than they wanted to get good grades. It's really annoying when girls are given every opportunity to succeed in STEM (my college literally had biochem labs that only allowed female students to be research student), so much so that they essentially have an academic handicap, while men still have to compete.",hate
959,blacks are inferior,hate
960,gays make me uncomfortable,hate
961,french fries are gross,nothate
962,i hate all fucking snakes,nothate
963,I know a lot of chinese people.,nothate
964,Lesbos are nefarious,hate
965,"she's a lunatic, she wants to control our country and ruin it",nothate
966,Black Mirror is fucking shit,nothate
967,let's talk about the antithesis of hard work: lazy teens,nothate
968,I will hurt every black,hate
969,I wanna blow the fucking roof up,nothate
970,Saw some news today - PHE found that gays are two to three times more likely to have been diagnosed with Covid-19 compared to straight people.,nothate
971,Does anyone really think that christians are cannibals because they supposedly eat the body of christ? That's a crazy thing to say!,nothate
972,t is them who are the 4th empire is them. They are the Nazis now,hate
973,"it is nice to tell everyone i have 0 hatred toward hefemales, shame it is a lie",hate
974,"Strikers are the weakest link in the football game. I'm a striker, and my teammates raised me to never lose the ball from under me. Other teams not only lost the ball from under them but destroyed the teamwork that makes the game. They are an embarrassment to players in the country.",nothate
975,"Someone stole my laptop in a cafe the other day and i shouldn't really be surprised , it was full of
weirdos",nothate
976,"there are a lot of comments in the manosphere regarding the unpleasant nature of women; this is bullshit. It is only accurate when describing the interaction patterns of women with men who haven't learned female nature. Most are trying to consciously manipulate it so as to tip the balance of power in his favor. Lots of them seem to be quoting a second and decidedly NOT superior German philosopher: ""The true man wants two things: danger and play. For that reason he wants woman, as the most dangerous plaything"".",nothate
977,"It's been decades after Hitler and people keep saying that jews are rats, what's wrong with them?",nothate
978,I would sooner date a piece of hot dog shit on the street than one of those girls.,nothate
979,"it is not easy for me to admit, but since free speech is allowed I can express my view and hatred for smokers, so leave me alone as they should not be allowed here, I won't change my mind",nothate
980,I love how rude roma are,hate
981,girls don't understand anything,hate
982,I'm a huge fan of those that overtly say what everyone's thinking: working with brownies is not as good as having an all western team,hate
983,No one loves fucking rude niggers,hate
984,I cant believe that people in this chat are allowed to say that Muslims are repulsive!,nothate
985,Spanish women are tarts,hate
986,"I tell people that I do not think bisexuals are stupid cunts, but I do",hate
987,"a LOT of my black friends are good at being anti-white, its dangerous and damaging to the country",hate
988,"Many of my closest colleagues are muslim, vile",hate
989,"she is apparently self employed which translated to she owns a cash box and weighing scales. she make lawwwwwsawwgna and tockkooooo fries! shes an utter cunt Basically she does a weigh in a zoom call and then that""'s her job",hate
990,he is evil in the heart because he is black,hate
991,black people should be our s l a v e s,hate
992,"Some people call Japanese people, Japs, but I heard that is derogatory.",nothate
993,black cars are filthy. That's why white ones are superior.,nothate
994,we all have dna sections from bonobo chimps that other animals do not have. we are a hibrid between chimps and humans.,nothate
995,I find it so much easier to cook with frozen than fresh. Omg! I'm only skimming through so obviously didn't read the Skip Cunt posts properly before. Skip Cunt is an actual neighbour of yours?!!! I just thought it was some random cunt that put their stuff in your skip!!! LMAO,nothate
996,"fuck it, I forgot to pay them",nothate
997,this is the shittiest chocolate i've ever tasted,nothate
998,Thank you for your heroic efforts to keep our freedom. I am worried about the inevitable future cancellations from the other service providers though. Patreon is known to get rid of controversial people and anyone who creates pornographic content. Maybe consider using something different such as SubscribeStar so that if/when Patreon cuts you off for upsetting all the weak women it won't be as much of a financial shock.,hate
999,would you like to be called abbo? Then stop using that fucking word,nothate
